Filename,Line number,Column number,Producer component:Message number,Message text,Severity,Suppression type bitmask,Suppression justification,Rule Group,Rule Text,Team,Components
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,714,24,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,715,21,qacpp-5.3.0:3803,The return value of this function call is not used.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,741,49,rcma-3.3.0:1724,"Static function or private method '::fv::lanedet::findPeaks<fs>(,&={c::std::__1::vector<fs,{c::std::__1::allocator<fs>}>},fs,ni)::@unnamed0::()@=(_,ul,ul)' of a class shall be used.",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,785,28,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,786,28,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,795,42,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,796,42,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,802,56,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,872,31,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,878,31,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,887,31,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,893,31,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1131,38,qacpp-5.3.0:3082,This expression uses function-style casts.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1160,22,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1162,22,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1392,89,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1445,50,qacpp-5.3.0:2008,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).",2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1491,5,qacpp-5.3.0:2880,This code is unreachable.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1502,5,qacpp-5.3.0:4687,This 'for' loop can be written using standard algorithms or as a range-based 'for' loop.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1520,30,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1520,96,qacpp-5.3.0:3000,This is an implicit conversion between signed and unsigned integer types.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1520,98,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1522,28,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1522,96,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1535,5,qacpp-5.3.0:4687,This 'for' loop can be written using standard algorithms or as a range-based 'for' loop.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1553,30,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1553,92,qacpp-5.3.0:3000,This is an implicit conversion between signed and unsigned integer types.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1553,94,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1555,28,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1555,92,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1594,27,qacpp-5.3.0:3016,This is a cast from a floating point number to an integer type.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1681,41,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1697,38,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1704,50,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1715,58,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/fw_pixel_mtcnn_postprocess.cpp,1726,54,qacpp-5.3.0:3804,The return value of this function performing side effects is not used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,67,13,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_cuda_ctx(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,73,5,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_cuda_ctx()::@BLK1::@BLK2::@BLK3::@BLK4::@BLK5::@BLK6::@BLK7::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,77,5,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_cuda_ctx()::@BLK8::@BLK9::@BLK10::@BLK11::@BLK12::@BLK13::@BLK14::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,82,5,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_cuda_ctx()::@BLK15::@BLK16::@BLK17::@BLK18::@BLK19::@BLK20::@BLK21::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,84,5,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_cuda_ctx()::@BLK22::@BLK23::@BLK24::@BLK25::@BLK26::@BLK27::@BLK28::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,92,14,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_infer_ctx(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,95,9,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_infer_ctx()::@BLK1::@BLK2::@BLK3::@BLK4::@BLK5::@BLK6::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,100,9,rcma-3.3.0:1724,Static function or private method '::@UN5050cbf8::init_infer_ctx()::@BLK7::@BLK8::@BLK9::@BLK10::@BLK11::@BLK12::LogAttributes::()@=(_)' of a class shall be used.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,326,9,qacpp-5.3.0:2446,Direct use of float fundamental type.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,371,17,rcma-3.3.0:1724,"Static function or private method '::FrontViewPixelMtBoard_onUpdate(,&={c::FrontViewPixelMtBoard_InStruct},&{c::FrontViewPixelMtBoard_OutStruct},&{c::mwala::generic_io::State<{c::FrontViewPixelMtBoard_State}>},&{c::FrontViewPixelMtBoard_RunContext})::@BLK40::@BLK41::@unnamed7::()@=(_,&={c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>})' of a class shall be used.",2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_pixel_multitask/src/front_view_pixel_mt_board.cpp,375,25,qacpp-5.3.0:3038,This is casting a pointer to void to a pointer to a more restrictively aligned fundamental.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,21,59,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,21,59,qacpp-5.3.0:4212,This non static member function does not access any member data.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,32,27,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,39,37,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,223,27,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,223,27,qacpp-5.3.0:4212,This non static member function does not access any member data.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,466,30,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/front_wide/front_view_object_multitask/alg_include/front_wide_trafficsign_post.hpp,520,27,qacpp-5.3.0:1067,This is a definition in a header file that could violate the one definition rule.,2,0,,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/alg_include/viper_image_odd.hpp,83,38,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/alg_include/viper_image_odd.hpp,85,31,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/alg_include/viper_image_odd.hpp,86,28,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/alg_include/viper_image_odd.hpp,86,32,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,73,85,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,No risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,169,114,qacpp-5.3.0:2009,"This function parameter exceeds the maximum size allowed for the ""being passed by"" value (8 bytes).  Consider declaring it as const reference.",2,1,No risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,198,9,qacpp-5.3.0:4687,This 'for' loop can be written using standard algorithms or as a range-based 'for' loop.,2,1,no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,229,64,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,229,79,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,reviewed no risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/perception/parking/runnables/parking_perception/viper_image_odd/src/viper_image_odd_postprocess.cpp,287,21,qacpp-5.3.0:3000,This is an implicit conversion between signed and unsigned integer types.,2,1,No risk,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",perception,asw/asw/perception/parking/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,107,71,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,107,162,qacpp-5.3.0:4283,This non const reference parameter is not modified.,2,1,R2,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,189,31,qacpp-5.3.0:3038,This is casting a pointer to void to a pointer to a more restrictively aligned fundamental.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,202,37,qacpp-5.3.0:3038,This is casting a pointer to void to a pointer to a more restrictively aligned fundamental.,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,217,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,224,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,231,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,237,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,244,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,253,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,260,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,268,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/nv_sample_code.cpp,275,37,certcppcm-2.3.0:5017,"Use of 'void *memcpy(void *,void const *,unsigned long)'.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,25,9,rcma-3.3.0:1724,"Static function or private method '::@UN4cd418bb::CheckNvSciStatus(,{e::NvSciError},&={c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>})::@BLK1::@BLK2::@BLK3::@BLK4::@BLK5::@BLK6::LogAttributes::()@=(_)' of a class shall be used.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,25,9,rcma-3.3.0:1724,"Static function or private method '::@UNbbfdcafb::CheckNvSciStatus(,{e::NvSciError},&={c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>})::@BLK1::@BLK2::@BLK3::@BLK4::@BLK5::@BLK6::LogAttributes::()@=(_)' of a class shall be used.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,25,9,rcma-3.3.0:1724,"Static function or private method '::@UNc71c1828::CheckNvSciStatus(,{e::NvSciError},&={c::std::__1::basic_string<_c,{c::std::__1::char_traits<_c>},{c::std::__1::allocator<_c>}>})::@BLK1::@BLK2::@BLK3::@BLK4::@BLK5::@BLK6::LogAttributes::()@=(_)' of a class shall be used.",2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,39,6,qacpp-5.3.0:1040,This is a #pragma directive,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,41,6,qacpp-5.3.0:1040,This is a #pragma directive,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,64,6,qacpp-5.3.0:1040,This is a #pragma directive,2,1,R1,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
asw/asw/calibration/runnables/calib_nvsample/utils.hpp,110,48,qacpp-5.3.0:3705,This is using pointer arithmetic.,2,1,R3,rbScopeO,"rb35,rbSupGiven,rbSev2,rbCriticality-5",calibration,asw/asw/calibration/
